book_date,open,high,low,close,volume,dividends,ticker,average_price,daily_return_percentage,growth,cumulative_growth,volatility_30days,dividend_yield_percentage,52week_high,52week_low,ma50d,ma200d,vwap
2020-03-17,29.794,29.9644,28.1239,28.5632,10184200,0.0,CM.TO,29.1114,-2.6585,0.9734,-0.3031,6.6178,0.0,42.0305,26.5219,39.4049,39.4621,37.2801
2020-03-18,27.2566,28.495,26.5673,27.3437,9352000,0.0,CM.TO,27.4157,-4.2695,0.9573,-0.3329,6.6391,0.0,42.0305,26.5219,39.1424,39.2377,36.9129
2020-03-19,27.1165,28.3246,26.6658,27.3399,9728000,0.0,CM.TO,27.3617,-0.0139,0.9999,-0.333,6.6465,0.0,42.0305,26.5219,38.8815,39.0213,36.5568
2020-03-20,28.1958,29.4532,26.8892,27.7565,15701400,0.0,CM.TO,28.0737,1.5238,1.0152,-0.3228,6.6733,0.0,42.0305,26.5219,38.6241,38.8202,36.0752
2020-03-23,27.6921,27.7414,25.5713,25.6054,13403200,0.0,CM.TO,26.6525,-7.7499,0.9225,-0.3753,6.787,0.0,42.0305,25.5713,38.3269,38.5883,35.6398
2020-03-24,27.268,28.4988,26.8438,28.442,15343000,0.0,CM.TO,27.7632,11.0781,1.1108,-0.3061,7.3276,0.0,42.0305,25.5713,38.0842,38.4134,35.244
2020-03-25,28.8397,31.9982,28.5253,30.9188,9320200,0.0,CM.TO,30.0705,8.7082,1.0871,-0.2456,7.6394,0.0,42.0305,25.5713,37.8873,38.2864,35.0908
2020-03-26,30.7607,32.6464,30.5679,31.4973,7691000,0.73,CM.TO,31.3681,1.871,1.0187,-0.2315,7.6624,0.0232,42.0305,25.5713,37.7062,38.1732,35.002
2020-03-27,30.5371,30.7414,29.6463,29.9509,10680200,0.0,CM.TO,30.2189,-4.9096,0.9509,-0.2693,7.6993,0.0244,42.0305,25.5713,37.49,38.0384,34.8486
2020-03-30,29.9586,30.4638,29.0871,30.4638,11889400,0.0,CM.TO,29.9933,1.7125,1.0171,-0.2568,7.7177,0.024,42.0305,25.5713,37.2809,37.9163,34.6812
2020-03-31,30.4599,31.7518,30.3327,31.6207,6050400,0.0,CM.TO,31.0413,3.7976,1.038,-0.2285,7.7729,0.0231,42.0305,25.5713,37.0932,37.8163,34.6185
2020-04-01,30.1977,30.6412,29.9278,30.109,9895800,0.0,CM.TO,30.2189,-4.7807,0.9522,-0.2654,7.8099,0.0242,42.0305,25.5713,36.8727,37.6959,34.4978
2020-04-02,30.1746,30.9998,30.0975,30.4677,4222800,0.0,CM.TO,30.4349,1.1913,1.0119,-0.2567,7.8196,0.024,42.0305,25.5713,36.667,37.5847,34.4509
2020-04-03,30.6566,30.7029,29.4303,29.546,5681400,0.0,CM.TO,30.084,-3.0252,0.9697,-0.2792,7.8062,0.0247,42.0305,25.5713,36.439,37.4629,34.3839
2020-04-06,30.7723,31.5705,30.5872,31.5358,4336800,0.0,CM.TO,31.1164,6.7346,1.0673,-0.2307,7.9713,0.0231,42.0305,25.5713,36.2482,37.3744,34.3462
2020-04-07,33.0821,33.2788,31.8135,32.0603,5468200,0.0,CM.TO,32.5587,1.6632,1.0166,-0.2179,7.974,0.0228,42.0305,25.5713,36.0678,37.2963,34.3205
2020-04-08,32.3032,32.9703,31.6554,32.7891,4486400,0.0,CM.TO,32.4295,2.2732,1.0227,-0.2001,7.416,0.0223,42.0305,25.5713,35.9031,37.231,34.2985
2020-04-09,33.3984,33.8187,32.7775,33.2287,3805200,0.0,CM.TO,33.3058,1.3407,1.0134,-0.1894,7.3927,0.022,42.0305,25.5713,35.7419,37.1738,34.2887
2020-04-13,33.46,33.46,32.415,32.4883,2355000,0.0,CM.TO,32.9558,-2.2282,0.9777,-0.2075,7.3821,0.0225,42.0305,25.5713,35.5676,37.1078,34.2807
2020-04-14,33.1516,33.1516,32.0795,32.3302,4462200,0.0,CM.TO,32.6782,-0.4866,0.9951,-0.2114,6.2855,0.0226,42.0305,25.5713,35.3911,37.0414,34.2627
2020-04-15,31.7942,31.8135,31.0037,31.1502,3914200,0.0,CM.TO,31.4404,-3.6498,0.9635,-0.2402,4.9113,0.0234,42.0305,25.5713,35.2005,36.9607,34.235
2020-04-16,31.4086,31.5165,30.0782,30.0975,4812200,0.0,CM.TO,30.7752,-3.3794,0.9662,-0.2659,4.622,0.0243,42.0305,25.5713,34.9902,36.868,34.1938
2020-04-17,31.3893,31.3893,30.7569,31.1965,5452600,0.0,CM.TO,31.183,3.6515,1.0365,-0.2391,4.631,0.0234,42.0305,25.5713,34.7976,36.7924,34.1538
2020-04-20,30.4754,31.6438,30.1167,31.1695,7542400,0.0,CM.TO,30.8514,-0.0865,0.9991,-0.2397,4.51,0.0234,42.0305,25.5713,34.5976,36.7184,34.0941
2020-04-21,30.4638,30.888,30.0011,30.0011,5701000,0.0,CM.TO,30.3385,-3.7485,0.9625,-0.2683,4.6071,0.0243,42.0305,25.5713,34.3672,36.6312,34.0435
2020-04-22,30.6219,30.8109,30.2864,30.4484,2400400,0.0,CM.TO,30.5419,1.4909,1.0149,-0.2573,4.6068,0.024,42.0305,25.5713,34.1469,36.5519,34.0238
2020-04-23,30.4599,30.6952,30.0782,30.0782,5613000,0.0,CM.TO,30.3279,-1.2158,0.9878,-0.2664,4.2445,0.0243,42.0305,25.5713,33.9193,36.4699,33.9756
2020-04-24,30.1437,30.5139,29.9625,30.4638,4309600,0.0,CM.TO,30.271,1.282,1.0128,-0.257,3.5785,0.024,42.0305,25.5713,33.696,36.3949,33.939
2020-04-27,30.6797,31.6091,30.3751,31.6091,3254800,0.0,CM.TO,31.0683,3.7595,1.0376,-0.2291,3.1608,0.0231,42.0305,25.5713,33.4951,36.3358,33.9177
2020-04-28,32.2222,32.3456,31.7286,31.8829,3400800,0.0,CM.TO,32.0448,0.8662,1.0087,-0.2224,3.1419,0.0229,42.0305,25.5713,33.2988,36.2815,33.9033
2020-04-29,32.5269,33.086,32.4729,32.9356,4171600,0.0,CM.TO,32.7554,3.3018,1.033,-0.1967,3.0028,0.0222,42.0305,25.5713,33.1273,36.2412,33.8925
2020-04-30,32.6811,32.6811,31.8058,31.8058,4563000,0.0,CM.TO,32.2435,-3.4303,0.9657,-0.2243,3.1005,0.023,42.0305,25.5713,32.9406,36.1884,33.8759
2020-05-01,31.3276,31.4471,30.9535,31.235,4494000,0.0,CM.TO,31.2408,-1.7946,0.9821,-0.2382,3.0234,0.0234,42.0305,25.5713,32.7433,36.1301,33.8499
2020-05-04,31.0114,31.5281,30.7029,31.5281,4133800,0.0,CM.TO,31.1926,0.9384,1.0094,-0.231,2.8338,0.0232,42.0305,25.5713,32.5503,36.0766,33.8259
2020-05-05,32.0063,32.2916,31.478,31.6399,3241000,0.0,CM.TO,31.854,0.3546,1.0035,-0.2283,2.8262,0.0231,42.0305,25.5713,32.36,36.0256,33.8121
2020-05-06,32.0063,32.1412,31.397,31.798,2913800,0.0,CM.TO,31.8356,0.4997,1.005,-0.2244,2.7324,0.023,42.0305,25.5713,32.1852,35.9775,33.7998
2020-05-07,32.0101,32.3379,31.4857,31.559,3236600,0.0,CM.TO,31.8482,-0.7516,0.9925,-0.2303,2.34,0.0231,42.0305,25.5713,32.0167,35.9279,33.7863
2020-05-08,31.9561,32.1644,31.7479,32.095,2640600,0.0,CM.TO,31.9909,1.6984,1.017,-0.2172,2.3412,0.0227,42.0305,25.5713,31.8509,35.8853,33.7762
2020-05-11,31.9099,32.3572,31.7479,32.2107,2165200,0.0,CM.TO,32.0564,0.3605,1.0036,-0.2144,2.2889,0.0227,42.0305,25.5713,31.7047,35.8449,33.7684
2020-05-12,32.3533,32.4999,31.7518,31.7556,2322800,0.0,CM.TO,32.0901,-1.4129,0.9859,-0.2254,2.2842,0.023,42.0305,25.5713,31.5688,35.8005,33.7602
2020-05-13,31.7633,31.7826,30.8379,30.9728,5235000,0.0,CM.TO,31.3392,-2.4651,0.9753,-0.2446,2.2948,0.0236,42.0305,25.5713,31.4079,35.7486,33.7338
2020-05-14,30.5525,31.1926,29.9548,30.7569,4079000,0.0,CM.TO,30.6142,-0.6971,0.993,-0.2499,2.2965,0.0237,42.0305,25.5713,31.2565,35.6955,33.7076
2020-05-15,30.5833,30.7646,30.2826,30.5679,2488600,0.0,CM.TO,30.5496,-0.6145,0.9939,-0.2544,2.167,0.0239,42.0305,25.5713,31.0855,35.6415,33.6915
2020-05-19,32.0256,32.095,31.343,31.5705,3089400,0.0,CM.TO,31.7585,3.2799,1.0328,-0.23,2.1468,0.0231,42.0305,25.5713,30.951,35.5991,33.6794
2020-05-20,31.879,32.1142,31.7171,31.9253,2399000,0.0,CM.TO,31.9089,1.1238,1.0112,-0.2213,2.0193,0.0229,42.0305,25.5713,30.8419,35.5612,33.6707
2020-05-21,31.8212,32.0371,31.4317,31.852,2322800,0.0,CM.TO,31.7855,-0.2296,0.9977,-0.2231,2.0202,0.0229,42.0305,25.5713,30.8318,35.5234,33.6619
2020-05-22,31.9639,31.9639,31.37,31.7363,2350400,0.0,CM.TO,31.7585,-0.3632,0.9964,-0.2259,1.8319,0.023,42.0305,25.5713,30.7994,35.4851,33.6529
2020-05-25,31.8829,32.0603,31.7826,31.8559,1151400,0.0,CM.TO,31.8954,0.3769,1.0038,-0.223,1.8118,0.0229,42.0305,25.5713,30.7877,35.4488,33.6489
2020-05-26,32.3456,33.9575,32.3071,33.9035,7807600,0.0,CM.TO,33.1284,6.4277,1.0643,-0.173,2.2118,0.0215,42.0305,25.5713,30.9253,35.4335,33.6408
2020-05-27,34.32,35.3997,34.1272,35.3997,6274800,0.0,CM.TO,34.8117,4.4131,1.0441,-0.1366,2.356,0.0206,42.0305,25.5713,30.9922,35.4332,33.6552
2020-05-28,35.1838,35.4383,34.5128,34.6825,5565000,0.0,CM.TO,34.9544,-2.026,0.9797,-0.1541,2.3221,0.021,42.0305,25.5713,31.0969,35.4259,33.6691
2020-05-29,34.2968,34.5899,33.8765,34.0462,6724200,0.0,CM.TO,34.2023,-1.8346,0.9817,-0.1696,2.3699,0.0214,42.0305,25.5713,31.2044,35.4126,33.6759
2020-06-01,34.0578,35.1529,33.9729,34.9871,3415200,0.0,CM.TO,34.5427,2.7636,1.0276,-0.1467,2.3403,0.0209,42.0305,25.5713,31.3543,35.4086,33.6815
2020-06-02,35.3612,36.0244,35.2879,35.6542,4174600,0.0,CM.TO,35.5819,1.9067,1.0191,-0.1304,2.208,0.0205,42.0305,25.5713,31.5173,35.4109,33.6964
2020-06-03,36.2481,37.1427,36.2326,36.8034,4669600,0.0,CM.TO,36.6067,3.2232,1.0322,-0.1023,2.2141,0.0198,42.0305,25.5713,31.6947,35.4239,33.7217
2020-06-04,36.8072,37.2044,36.3136,36.8766,4078200,0.0,CM.TO,36.8005,0.1989,1.002,-0.1006,2.2171,0.0198,42.0305,25.5713,31.9157,35.4374,33.7449
2020-06-05,38.1762,38.4731,37.4898,37.752,3049400,0.0,CM.TO,37.9728,2.3739,1.0237,-0.0792,2.2421,0.0193,42.0305,25.5713,32.0982,35.4586,33.7685
2020-06-08,38.1761,38.4846,37.7327,38.126,5591800,0.0,CM.TO,38.1299,0.9907,1.0099,-0.0701,2.2411,0.0191,42.0305,25.5713,32.2395,35.4828,33.8128
2020-06-09,37.5977,38.4345,37.1774,38.0682,4756000,0.0,CM.TO,37.8194,-0.1516,0.9985,-0.0715,2.2243,0.0192,42.0305,25.5713,32.3684,35.5061,33.8471
2020-06-10,37.9833,38.0181,37.2044,37.2198,7854000,0.0,CM.TO,37.6064,-2.2286,0.9777,-0.0922,2.3113,0.0196,42.0305,25.5713,32.5109,35.5214,33.8996
2020-06-11,35.82,36.4177,35.311,35.6773,4272200,0.0,CM.TO,35.8065,-4.1443,0.9586,-0.1298,2.5319,0.0205,42.0305,25.5713,32.6131,35.5228,33.9139
2020-06-12,36.6337,36.8265,36.0244,36.2558,5290600,0.0,CM.TO,36.4351,1.6215,1.0162,-0.1157,2.5054,0.0201,42.0305,25.5713,32.704,35.5292,33.9372
2020-06-15,35.4768,36.6491,35.4306,36.2095,4258800,0.0,CM.TO,35.9415,-0.1277,0.9987,-0.1169,2.4157,0.0202,42.0305,25.5713,32.8236,35.5352,33.952
2020-06-16,37.0193,37.162,35.9781,36.599,3673600,0.0,CM.TO,36.6896,1.0757,1.0108,-0.1073,2.395,0.0199,42.0305,25.5713,32.9439,35.5443,33.9693
2020-06-17,36.6028,36.7687,36.0167,36.2596,4623600,0.0,CM.TO,36.412,-0.9273,0.9907,-0.1156,2.4048,0.0201,42.0305,25.5713,33.0755,35.5504,33.9886
2020-06-18,36.0013,36.4409,35.8162,36.2326,4307800,0.0,CM.TO,36.1227,-0.0745,0.9993,-0.1162,2.3461,0.0201,42.0305,25.5713,33.1676,35.5562,34.0042
2020-06-19,36.5643,36.626,36.0167,36.0514,13890400,0.0,CM.TO,36.3146,-0.5001,0.995,-0.1207,2.3562,0.0202,42.0305,25.5713,33.2458,35.5604,34.0574
2020-06-22,36.0553,36.2712,35.766,36.1362,5479800,0.0,CM.TO,36.0572,0.2352,1.0024,-0.1185,2.3507,0.0202,42.0305,25.5713,33.3115,35.5652,34.0754
2020-06-23,36.437,36.5913,36.0938,36.3252,4317800,0.0,CM.TO,36.3618,0.523,1.0052,-0.114,2.3409,0.0201,42.0305,25.5713,33.3722,35.5715,34.0915
2020-06-24,36.1015,36.1324,35.4614,35.7236,5940200,0.0,CM.TO,35.8547,-1.6562,0.9834,-0.1287,2.3914,0.0204,42.0305,25.5713,33.4356,35.5727,34.1084
2020-06-25,35.4961,35.9936,35.3611,35.874,4003600,0.0,CM.TO,35.6812,0.421,1.0042,-0.125,1.999,0.0203,42.0305,25.5713,33.5051,35.5752,34.1186
2020-06-26,35.7565,35.7917,35.0317,35.3099,7985000,0.73,CM.TO,35.4725,-1.5724,0.9843,-0.1387,1.8073,0.0413,42.0305,25.5713,33.5867,35.573,34.1357
2020-06-29,35.4,35.6703,35.1414,35.3099,10368800,0.0,CM.TO,35.3804,0.0,1.0,-0.1387,1.7496,0.0413,42.0305,25.5713,33.6889,35.5709,34.1558
2020-06-30,35.0983,35.7643,35.0631,35.5489,6255200,0.0,CM.TO,35.3687,0.6769,1.0068,-0.1329,1.6988,0.0411,42.0305,25.5713,33.7742,35.5707,34.1675
2020-07-02,35.8113,36.2775,35.5684,35.7095,5987600,0.0,CM.TO,35.8417,0.4518,1.0045,-0.129,1.6021,0.0409,42.0305,25.5713,33.8632,35.5718,34.1828
2020-07-03,35.78,35.7878,35.5724,35.6977,2519400,0.0,CM.TO,35.7095,-0.033,0.9997,-0.1293,1.5508,0.0409,42.0305,25.5713,33.9749,35.5728,34.1887
2020-07-06,36.0856,36.3794,35.9445,36.0895,5879400,0.0,CM.TO,36.1248,1.0975,1.011,-0.1197,1.4005,0.0405,42.0305,25.5713,34.0856,35.5768,34.2059
2020-07-07,35.8113,36.0738,35.7095,35.7878,2331600,0.0,CM.TO,35.8456,-0.836,0.9916,-0.1271,1.4081,0.0408,42.0305,25.5713,34.1975,35.5784,34.2117
2020-07-08,35.7487,35.921,35.2981,35.8074,4650800,0.0,CM.TO,35.6938,0.0548,1.0005,-0.1266,1.2942,0.0408,42.0305,25.5713,34.3023,35.5802,34.222
2020-07-09,35.7173,35.7878,35.1336,35.3334,3093600,0.0,CM.TO,35.493,-1.3237,0.9868,-0.1382,1.2841,0.0413,42.0305,25.5713,34.3753,35.5783,34.2278
2020-07-10,35.3295,35.9367,35.3177,35.8936,7783600,0.0,CM.TO,35.6194,1.5855,1.0159,-0.1245,1.3478,0.0407,42.0305,25.5713,34.4539,35.5807,34.2437
2020-07-13,36.0425,36.4264,35.7486,36.015,5450800,0.0,CM.TO,36.0581,0.3382,1.0034,-0.1215,1.2785,0.0405,42.0305,25.5713,34.5143,35.5839,34.2582
2020-07-14,35.9955,36.4342,35.7957,36.3167,4109600,0.0,CM.TO,36.1355,0.8377,1.0084,-0.1141,0.9292,0.0402,42.0305,25.5713,34.6028,35.5894,34.2694
2020-07-15,36.6066,37.0963,36.5165,36.7006,3786800,0.0,CM.TO,36.73,1.0571,1.0106,-0.1047,0.8918,0.0398,42.0305,25.5713,34.7099,35.5975,34.2828
2020-07-16,36.4734,37.0807,36.4617,36.7907,3392400,0.0,CM.TO,36.7016,0.2455,1.0025,-0.1025,0.8917,0.0397,42.0305,25.5713,34.8131,35.6062,34.2946
2020-07-17,36.8691,36.9239,36.6105,36.6458,3187800,0.0,CM.TO,36.7623,-0.3938,0.9961,-0.106,0.8679,0.0398,42.0305,25.5713,34.9113,35.6138,34.3058
2020-07-20,36.6066,36.7046,36.305,36.5479,3586600,0.0,CM.TO,36.541,-0.2672,0.9973,-0.1084,0.8451,0.0399,42.0305,25.5713,35.0044,35.6205,34.3172
2020-07-21,36.6771,37.065,36.6654,36.8848,1758800,0.0,CM.TO,36.8231,0.9218,1.0092,-0.1002,0.8652,0.0396,42.0305,25.5713,35.1089,35.6295,34.3235
2020-07-22,36.873,36.873,36.5792,36.732,1592200,0.0,CM.TO,36.7643,-0.4143,0.9959,-0.1039,0.8626,0.0397,42.0305,25.5713,35.1998,35.6373,34.329
2020-07-23,36.6301,36.8025,36.4656,36.7124,2961000,0.0,CM.TO,36.6527,-0.0534,0.9995,-0.1043,0.8625,0.0398,42.0305,25.5713,35.288,35.6449,34.3386
2020-07-24,36.638,36.7124,36.4578,36.5831,3940600,0.0,CM.TO,36.5978,-0.3522,0.9965,-0.1075,0.861,0.0399,42.0305,25.5713,35.3827,35.6515,34.3511
2020-07-27,36.4342,36.5243,36.0503,36.4969,2055400,0.0,CM.TO,36.3764,-0.2356,0.9976,-0.1096,0.7773,0.04,42.0305,25.5713,35.491,35.6573,34.3569
2020-07-28,36.3559,36.4695,36.1404,36.2854,1365600,0.0,CM.TO,36.3128,-0.5795,0.9942,-0.1148,0.7869,0.0402,42.0305,25.5713,35.5994,35.6617,34.3607
2020-07-29,36.2775,36.6654,36.1169,36.5126,1608600,0.0,CM.TO,36.3931,0.6261,1.0063,-0.1092,0.7058,0.04,42.0305,25.5713,35.716,35.6675,34.3652
2020-07-30,36.1208,36.6654,35.7722,36.6654,2144800,0.0,CM.TO,36.306,0.4185,1.0042,-0.1054,0.7071,0.0398,42.0305,25.5713,35.8159,35.6743,34.371
2020-07-31,36.54,36.5909,36.0816,36.3285,2306800,0.0,CM.TO,36.3853,-0.9188,0.9908,-0.1137,0.7343,0.0402,42.0305,25.5713,35.9022,35.6787,34.3774
2020-08-04,36.4695,36.8652,36.1796,36.1835,2245000,0.0,CM.TO,36.4245,-0.3991,0.996,-0.1172,0.7374,0.0403,42.0305,25.5713,35.9871,35.6821,34.3837
2020-08-05,36.3011,36.6615,36.2305,36.6497,1744200,0.0,CM.TO,36.4607,1.2884,1.0129,-0.1058,0.7817,0.0398,42.0305,25.5713,36.0835,35.6886,34.3887
2020-08-06,36.5753,36.8809,36.5244,36.685,4180000,0.0,CM.TO,36.6664,0.0963,1.001,-0.1049,0.7508,0.0398,42.0305,25.5713,36.1782,35.6952,34.4017
2020-08-07,36.6967,37.1864,36.5361,37.1198,1590200,0.0,CM.TO,36.8848,1.1852,1.0119,-0.0943,0.7574,0.0393,42.0305,25.5713,36.2412,35.7045,34.4071
2020-08-10,37.2178,37.5978,37.1081,37.586,2279000,0.0,CM.TO,37.3774,1.2559,1.0126,-0.0829,0.7913,0.0388,42.0305,25.5713,36.2841,35.7168,34.4163
2020-08-11,37.825,38.2677,37.8211,37.8877,2924200,0.0,CM.TO,37.9504,0.8027,1.008,-0.0755,0.7199,0.0385,42.0305,25.5713,36.347,35.7309,34.4303
2020-08-12,38.2168,38.491,38.1737,38.252,2629000,0.0,CM.TO,38.2834,0.9615,1.0096,-0.0667,0.6788,0.0382,42.0305,25.5713,36.4294,35.7472,34.444
2020-08-13,38.1933,38.3147,37.9269,37.9895,1908800,0.0,CM.TO,38.1061,-0.6862,0.9931,-0.0731,0.7099,0.0384,42.0305,25.5713,36.4883,35.7616,34.4534
2020-08-14,37.825,38.3696,37.7662,38.0679,1775000,0.0,CM.TO,38.0072,0.2064,1.0021,-0.0712,0.6975,0.0384,42.0305,25.5713,36.5356,35.7763,34.4619
2020-08-17,38.0992,38.1972,37.923,38.1306,1238000,0.0,CM.TO,38.0875,0.1647,1.0016,-0.0697,0.6717,0.0383,42.0305,25.5713,36.5616,35.7912,34.4679
2020-08-18,38.1267,38.1776,37.7662,37.8485,1517000,0.0,CM.TO,37.9797,-0.7398,0.9926,-0.0766,0.6992,0.0386,42.0305,25.5713,36.5807,35.8041,34.475
2020-08-19,37.9151,38.4597,37.8799,38.3421,3029200,0.0,CM.TO,38.1492,1.3041,1.013,-0.0645,0.7314,0.0381,42.0305,25.5713,36.5923,35.82,34.4899
2020-08-20,38.1463,38.3578,37.9856,38.2442,1744800,0.0,CM.TO,38.1835,-0.2553,0.9974,-0.067,0.7311,0.0382,42.0305,25.5713,36.5946,35.835,34.4984
2020-08-21,38.1854,38.3931,37.9856,38.3735,1972400,0.0,CM.TO,38.2344,0.3381,1.0034,-0.0638,0.7144,0.038,42.0305,25.5713,36.6006,35.8507,34.5082
2020-08-24,38.5537,39.0081,38.5537,38.7809,2755600,0.0,CM.TO,38.7241,1.0617,1.0106,-0.0539,0.7249,0.0376,42.0305,25.5713,36.6312,35.8687,34.5236
2020-08-25,38.8593,39.0473,38.6438,38.9416,3415600,0.0,CM.TO,38.873,0.4144,1.0041,-0.05,0.7224,0.0375,42.0305,25.5713,36.6952,35.8874,34.5431
2020-08-26,39.0591,39.9915,38.9455,39.9836,4053000,0.0,CM.TO,39.4949,2.6758,1.0268,-0.0245,0.8712,0.0365,42.0305,25.5713,36.7683,35.9122,34.5694
2020-08-27,40.3519,41.0688,40.2148,40.7476,5397800,0.0,CM.TO,40.5958,1.9108,1.0191,-0.0059,0.9147,0.0358,42.0305,25.5713,36.8573,35.9413,34.6116
2020-08-28,40.9748,41.1119,40.6026,40.7907,4339800,0.0,CM.TO,40.87,0.1058,1.0011,-0.0048,0.8873,0.0358,42.0305,25.5713,36.9395,35.9704,34.6467
2020-08-31,40.7045,40.8024,40.2892,40.5713,4663800,0.0,CM.TO,40.5919,-0.5379,0.9946,-0.0102,0.916,0.036,42.0305,25.5713,37.024,35.9978,34.6823
2020-09-01,40.3911,40.8612,40.2305,40.7828,4760200,0.0,CM.TO,40.5664,0.5213,1.0052,-0.005,0.9159,0.0358,42.0305,25.5713,37.1132,36.0261,34.7181
2020-09-02,40.7868,41.0923,40.6888,40.775,4064000,0.0,CM.TO,40.8357,-0.0191,0.9998,-0.0052,0.8689,0.0358,42.0305,25.5713,37.2058,36.054,34.7497
2020-09-03,40.9278,41.2804,40.6261,40.8534,3630800,0.0,CM.TO,40.9219,0.1923,1.0019,-0.0034,0.8477,0.0357,42.0305,25.5713,37.2983,36.0821,34.778
2020-09-04,40.9591,41.2138,40.3793,40.7789,4185600,0.0,CM.TO,40.8328,-0.1824,0.9982,-0.0052,0.8452,0.0358,42.0305,25.5713,37.3857,36.1094,34.8099
2020-09-08,40.4381,40.6457,40.062,40.5752,3755600,0.0,CM.TO,40.4303,-0.4995,0.995,-0.0101,0.8677,0.036,42.0305,25.5713,37.4808,36.1352,34.8363
2020-09-09,40.6614,41.1629,40.6496,40.7045,2042200,0.0,CM.TO,40.7946,0.3187,1.0032,-0.007,0.8529,0.0359,42.0305,25.5713,37.5755,36.1615,34.8515
2020-09-10,40.7633,40.7672,39.7721,40.0777,5163400,0.0,CM.TO,40.3451,-1.5399,0.9846,-0.0223,0.9279,0.0364,42.0305,25.5713,37.669,36.1838,34.8867
2020-09-11,40.0777,40.348,40.0385,40.1795,5178200,0.0,CM.TO,40.1609,0.254,1.0025,-0.0198,0.921,0.0363,42.0305,25.5713,37.7645,36.2066,34.9203
2020-09-14,40.3245,40.4969,40.1286,40.2579,4294000,0.0,CM.TO,40.302,0.1951,1.002,-0.0178,0.908,0.0363,42.0305,25.5713,37.8568,36.2294,34.9486
2020-09-15,40.3519,40.5674,40.1756,40.1991,2982800,0.0,CM.TO,40.3235,-0.1461,0.9985,-0.0193,0.889,0.0363,42.0305,25.5713,37.9448,36.2517,34.9682
2020-09-16,40.2109,40.4185,40.0424,40.0933,4032200,0.0,CM.TO,40.1913,-0.2632,0.9974,-0.0219,0.896,0.0364,42.0305,25.5713,38.031,36.2732,34.9938
2020-09-17,39.7721,40.25,39.7682,40.1443,4090200,0.0,CM.TO,39.9837,0.1272,1.0013,-0.0206,0.8962,0.0364,42.0305,25.5713,38.1105,36.2947,35.0185
2020-09-18,40.1482,40.1482,39.8739,39.9445,11755200,0.0,CM.TO,40.0287,-0.4977,0.995,-0.0255,0.885,0.0366,42.0305,25.5713,38.192,36.3149,35.0887
2020-09-21,39.3529,39.9092,39.0003,39.8896,9278600,0.0,CM.TO,39.538,-0.1374,0.9986,-0.0269,0.8561,0.0366,42.0305,25.5713,38.2721,36.3345,35.1374
2020-09-22,39.9405,40.2892,39.8309,39.917,6673200,0.0,CM.TO,39.9944,0.0687,1.0007,-0.0262,0.8509,0.0366,42.0305,25.5713,38.362,36.3541,35.1754
2020-09-23,40.0502,40.5047,39.5488,39.5488,6807800,0.0,CM.TO,39.9131,-0.9224,0.9908,-0.0351,0.8829,0.0369,42.0305,25.5713,38.4336,36.3715,35.2128
2020-09-24,39.5684,40.0463,39.4117,39.7447,2695400,0.0,CM.TO,39.6928,0.4953,1.005,-0.0303,0.8628,0.0367,42.0305,25.5713,38.5068,36.3897,35.2268
2020-09-25,39.5141,39.7288,39.2836,39.6493,4383600,0.73,CM.TO,39.5439,-0.24,0.9976,-0.0326,0.8633,0.0552,42.0305,25.5713,38.5721,36.4072,35.2486
2020-09-28,40.1143,40.6907,40.0507,40.2256,12045400,0.0,CM.TO,40.2703,1.4535,1.0145,-0.0186,0.7153,0.0544,42.0305,25.5713,38.6412,36.4276,35.3173
2020-09-29,40.2097,40.2097,39.4704,39.7168,8894200,0.0,CM.TO,39.9017,-1.2649,0.9874,-0.031,0.6334,0.0551,42.0305,25.5713,38.6986,36.4451,35.3631
2020-09-30,39.7685,40.1382,39.4863,39.5618,10385800,0.0,CM.TO,39.7387,-0.3903,0.9961,-0.0348,0.634,0.0554,42.0305,25.5713,38.7558,36.4616,35.4136
2020-10-01,39.685,39.7208,39.3074,39.4465,7444800,0.0,CM.TO,39.5399,-0.2914,0.9971,-0.0376,0.6287,0.0555,42.0305,25.5713,38.8126,36.4773,35.4475
2020-10-02,38.9338,39.7447,38.906,39.6373,3371800,0.0,CM.TO,39.3055,0.4837,1.0048,-0.0329,0.6269,0.0553,42.0305,25.5713,38.8666,36.4939,35.4618
2020-10-05,39.8798,40.3727,39.6135,40.2376,5377000,0.0,CM.TO,40.0259,1.5145,1.0151,-0.0183,0.7182,0.0544,42.0305,25.5713,38.9353,36.5134,35.4886
2020-10-06,40.4085,40.7622,40.2137,40.3846,3528400,0.0,CM.TO,40.4423,0.3653,1.0037,-0.0147,0.722,0.0542,42.0305,25.5713,39.0073,36.5334,35.5076
2020-10-07,40.6589,40.8815,40.5873,40.6152,3682400,0.0,CM.TO,40.6857,0.571,1.0057,-0.0091,0.7332,0.0539,42.0305,25.5713,39.0864,36.5545,35.5282
2020-10-08,40.7304,40.8695,40.5953,40.7384,3718400,0.0,CM.TO,40.7334,0.3033,1.003,-0.0061,0.7279,0.0538,42.0305,25.5713,39.1695,36.5759,35.5491
2020-10-09,40.7106,40.7583,40.3091,40.3846,2224200,0.0,CM.TO,40.5407,-0.8685,0.9913,-0.0148,0.7485,0.0542,42.0305,25.5713,39.2499,36.5954,35.5611
